"","...1","titulo","eleccion","circuito","candidato","N°","agrupacion","votos","vot valido","vot nulo","total votantes","electores en padron","codigo_circuito","codigo_circuito1"
"5770",27725,"TRIBUNAL ELECTORAL PROVINCIAL AD HOC","Elecciones Provinciales 12 de Mayo de 2019","Circuito 11M   - VALLE ESCONDIDO","Gobernador y Vicegobernador","P191","VECINALISMO INDEPENDIENTE","79","4.250","71","4.403","5.185","  11M","  11M"
"5771",27726,"TRIBUNAL ELECTORAL PROVINCIAL AD HOC","Elecciones Provinciales 12 de Mayo de 2019","Circuito 11M   - VALLE ESCONDIDO","Gobernador y Vicegobernador","P200","PARTIDO UNION CIUDADANA","56","4.250","71","4.403","5.185","  11M","  11M"
"5772",27727,"TRIBUNAL ELECTORAL PROVINCIAL AD HOC","Elecciones Provinciales 12 de Mayo de 2019","Circuito 11M   - VALLE ESCONDIDO","Gobernador y Vicegobernador","A300","MST - NUEVA IZQUIERDA","46","4.250","71","4.403","5.185","  11M","  11M"
"5773",27728,"TRIBUNAL ELECTORAL PROVINCIAL AD HOC","Elecciones Provinciales 12 de Mayo de 2019","Circuito 261   - BROCHERO","Gobernador y Vicegobernador","P22","PARTIDO HUMANISTA","33","3.814","112","4.064","6.057","  261","  261"
"5774",27729,"TRIBUNAL ELECTORAL PROVINCIAL AD HOC","Elecciones Provinciales 12 de Mayo de 2019","Circuito 261   - BROCHERO","Gobernador y Vicegobernador","A500","CORDOBA CAMBIA","584","3.814","112","4.064","6.057","  261","  261"
"5775",27730,"TRIBUNAL ELECTORAL PROVINCIAL AD HOC","Elecciones Provinciales 12 de Mayo de 2019","Circuito 261   - BROCHERO","Gobernador y Vicegobernador","P217","ENCUENTRO VECINAL C<U+FFFD>RDOBA","69","3.814","112","4.064","6.057","  261","  261"
"5776",27731,"TRIBUNAL ELECTORAL PROVINCIAL AD HOC","Elecciones Provinciales 12 de Mayo de 2019","Circuito 261   - BROCHERO","Gobernador y Vicegobernador","20","UNI<U+FFFD>N DEL CENTRO DEMOCR<U+FFFD>TICO (U.CE.DE.)","6","3.814","112","4.064","6.057","  261","  261"
"5777",27732,"TRIBUNAL ELECTORAL PROVINCIAL AD HOC","Elecciones Provinciales 12 de Mayo de 2019","Circuito 261   - BROCHERO","Gobernador y Vicegobernador","3","UNI<U+FFFD>N C<U+FFFD>VICA RADICAL","433","3.814","112","4.064","6.057","  261","  261"
"5778",27733,"TRIBUNAL ELECTORAL PROVINCIAL AD HOC","Elecciones Provinciales 12 de Mayo de 2019","Circuito 261   - BROCHERO","Gobernador y Vicegobernador","A830","FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES","70","3.814","112","4.064","6.057","  261","  261"
"5779",27734,"TRIBUNAL ELECTORAL PROVINCIAL AD HOC","Elecciones Provinciales 12 de Mayo de 2019","Circuito 261   - BROCHERO","Gobernador y Vicegobernador","P238","MOVIMIENTO AVANZADA SOCIALISTA","15","3.814","112","4.064","6.057","  261","  261"
"5780",27735,"TRIBUNAL ELECTORAL PROVINCIAL AD HOC","Elecciones Provinciales 12 de Mayo de 2019","Circuito 261   - BROCHERO","Gobernador y Vicegobernador","A601","HACEMOS POR CORDOBA","2.533","3.814","112","4.064","6.057","  261","  261"
"5781",27736,"TRIBUNAL ELECTORAL PROVINCIAL AD HOC","Elecciones Provinciales 12 de Mayo de 2019","Circuito 261   - BROCHERO","Gobernador y Vicegobernador","P57","MOVIMIENTO DE ACCI<U+FFFD>N VECINAL","7","3.814","112","4.064","6.057","  261","  261"
"5782",27737,"TRIBUNAL ELECTORAL PROVINCIAL AD HOC","Elecciones Provinciales 12 de Mayo de 2019","Circuito 261   - BROCHERO","Gobernador y Vicegobernador","P191","VECINALISMO INDEPENDIENTE","19","3.814","112","4.064","6.057","  261","  261"
"5783",27738,"TRIBUNAL ELECTORAL PROVINCIAL AD HOC","Elecciones Provinciales 12 de Mayo de 2019","Circuito 261   - BROCHERO","Gobernador y Vicegobernador","P200","PARTIDO UNION CIUDADANA","23","3.814","112","4.064","6.057","  261","  261"
"5784",27739,"TRIBUNAL ELECTORAL PROVINCIAL AD HOC","Elecciones Provinciales 12 de Mayo de 2019","Circuito 261   - BROCHERO","Gobernador y Vicegobernador","A300","MST - NUEVA IZQUIERDA","22","3.814","112","4.064","6.057","  261","  261"
"5785",27811,"TRIBUNAL ELECTORAL PROVINCIAL AD HOC","Elecciones Provinciales 12 de Mayo de 2019","Circuito 309   - SAN BARTOLOME","Gobernador y Vicegobernador","P22","PARTIDO HUMANISTA","2","1.120","14","1.228","1.981","  309","  309"
"5786",27812,"TRIBUNAL ELECTORAL PROVINCIAL AD HOC","Elecciones Provinciales 12 de Mayo de 2019","Circuito 309   - SAN BARTOLOME","Gobernador y Vicegobernador","A500","CORDOBA CAMBIA","109","1.120","14","1.228","1.981","  309","  309"
"5787",27813,"TRIBUNAL ELECTORAL PROVINCIAL AD HOC","Elecciones Provinciales 12 de Mayo de 2019","Circuito 309   - SAN BARTOLOME","Gobernador y Vicegobernador","P217","ENCUENTRO VECINAL C<U+FFFD>RDOBA","4","1.120","14","1.228","1.981","  309","  309"
"5788",27814,"TRIBUNAL ELECTORAL PROVINCIAL AD HOC","Elecciones Provinciales 12 de Mayo de 2019","Circuito 309   - SAN BARTOLOME","Gobernador y Vicegobernador","20","UNI<U+FFFD>N DEL CENTRO DEMOCR<U+FFFD>TICO (U.CE.DE.)","0","1.120","14","1.228","1.981","  309","  309"
"5789",27815,"TRIBUNAL ELECTORAL PROVINCIAL AD HOC","Elecciones Provinciales 12 de Mayo de 2019","Circuito 309   - SAN BARTOLOME","Gobernador y Vicegobernador","3","UNI<U+FFFD>N C<U+FFFD>VICA RADICAL","184","1.120","14","1.228","1.981","  309","  309"
"5790",27816,"TRIBUNAL ELECTORAL PROVINCIAL AD HOC","Elecciones Provinciales 12 de Mayo de 2019","Circuito 309   - SAN BARTOLOME","Gobernador y Vicegobernador","A830","FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES","2","1.120","14","1.228","1.981","  309","  309"
"5791",27817,"TRIBUNAL ELECTORAL PROVINCIAL AD HOC","Elecciones Provinciales 12 de Mayo de 2019","Circuito 309   - SAN BARTOLOME","Gobernador y Vicegobernador","P238","MOVIMIENTO AVANZADA SOCIALISTA","1","1.120","14","1.228","1.981","  309","  309"
"5792",27818,"TRIBUNAL ELECTORAL PROVINCIAL AD HOC","Elecciones Provinciales 12 de Mayo de 2019","Circuito 309   - SAN BARTOLOME","Gobernador y Vicegobernador","A601","HACEMOS POR CORDOBA","809","1.120","14","1.228","1.981","  309","  309"
"5793",27819,"TRIBUNAL ELECTORAL PROVINCIAL AD HOC","Elecciones Provinciales 12 de Mayo de 2019","Circuito 309   - SAN BARTOLOME","Gobernador y Vicegobernador","P57","MOVIMIENTO DE ACCI<U+FFFD>N VECINAL","1","1.120","14","1.228","1.981","  309","  309"
"5794",27820,"TRIBUNAL ELECTORAL PROVINCIAL AD HOC","Elecciones Provinciales 12 de Mayo de 2019","Circuito 309   - SAN BARTOLOME","Gobernador y Vicegobernador","P191","VECINALISMO INDEPENDIENTE","2","1.120","14","1.228","1.981","  309","  309"
"5795",27821,"TRIBUNAL ELECTORAL PROVINCIAL AD HOC","Elecciones Provinciales 12 de Mayo de 2019","Circuito 309   - SAN BARTOLOME","Gobernador y Vicegobernador","P200","PARTIDO UNION CIUDADANA","2","1.120","14","1.228","1.981","  309","  309"
"5796",27822,"TRIBUNAL ELECTORAL PROVINCIAL AD HOC","Elecciones Provinciales 12 de Mayo de 2019","Circuito 309   - SAN BARTOLOME","Gobernador y Vicegobernador","A300","MST - NUEVA IZQUIERDA","4","1.120","14","1.228","1.981","  309","  309"
"5797",27837,"TRIBUNAL ELECTORAL PROVINCIAL AD HOC","Elecciones Provinciales 12 de Mayo de 2019","Circuito 218   - RIO PRIMERO","Gobernador y Vicegobernador","P22","PARTIDO HUMANISTA","34","4.977","98","5.276","7.018","  218","  218"
"5798",27838,"TRIBUNAL ELECTORAL PROVINCIAL AD HOC","Elecciones Provinciales 12 de Mayo de 2019","Circuito 218   - RIO PRIMERO","Gobernador y Vicegobernador","A500","CORDOBA CAMBIA","746","4.977","98","5.276","7.018","  218","  218"
"5799",27839,"TRIBUNAL ELECTORAL PROVINCIAL AD HOC","Elecciones Provinciales 12 de Mayo de 2019","Circuito 218   - RIO PRIMERO","Gobernador y Vicegobernador","P217","ENCUENTRO VECINAL C<U+FFFD>RDOBA","120","4.977","98","5.276","7.018","  218","  218"
"5800",27840,"TRIBUNAL ELECTORAL PROVINCIAL AD HOC","Elecciones Provinciales 12 de Mayo de 2019","Circuito 218   - RIO PRIMERO","Gobernador y Vicegobernador","20","UNI<U+FFFD>N DEL CENTRO DEMOCR<U+FFFD>TICO (U.CE.DE.)","11","4.977","98","5.276","7.018","  218","  218"
"5801",27841,"TRIBUNAL ELECTORAL PROVINCIAL AD HOC","Elecciones Provinciales 12 de Mayo de 2019","Circuito 218   - RIO PRIMERO","Gobernador y Vicegobernador","3","UNI<U+FFFD>N C<U+FFFD>VICA RADICAL","863","4.977","98","5.276","7.018","  218","  218"
"5802",27842,"TRIBUNAL ELECTORAL PROVINCIAL AD HOC","Elecciones Provinciales 12 de Mayo de 2019","Circuito 218   - RIO PRIMERO","Gobernador y Vicegobernador","A830","FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES","32","4.977","98","5.276","7.018","  218","  218"
"5803",27843,"TRIBUNAL ELECTORAL PROVINCIAL AD HOC","Elecciones Provinciales 12 de Mayo de 2019","Circuito 218   - RIO PRIMERO","Gobernador y Vicegobernador","P238","MOVIMIENTO AVANZADA SOCIALISTA","5","4.977","98","5.276","7.018","  218","  218"
"5804",27844,"TRIBUNAL ELECTORAL PROVINCIAL AD HOC","Elecciones Provinciales 12 de Mayo de 2019","Circuito 218   - RIO PRIMERO","Gobernador y Vicegobernador","A601","HACEMOS POR CORDOBA","3.084","4.977","98","5.276","7.018","  218","  218"
"5805",27845,"TRIBUNAL ELECTORAL PROVINCIAL AD HOC","Elecciones Provinciales 12 de Mayo de 2019","Circuito 218   - RIO PRIMERO","Gobernador y Vicegobernador","P57","MOVIMIENTO DE ACCI<U+FFFD>N VECINAL","8","4.977","98","5.276","7.018","  218","  218"
"5806",27846,"TRIBUNAL ELECTORAL PROVINCIAL AD HOC","Elecciones Provinciales 12 de Mayo de 2019","Circuito 218   - RIO PRIMERO","Gobernador y Vicegobernador","P191","VECINALISMO INDEPENDIENTE","31","4.977","98","5.276","7.018","  218","  218"
"5807",27847,"TRIBUNAL ELECTORAL PROVINCIAL AD HOC","Elecciones Provinciales 12 de Mayo de 2019","Circuito 218   - RIO PRIMERO","Gobernador y Vicegobernador","P200","PARTIDO UNION CIUDADANA","25","4.977","98","5.276","7.018","  218","  218"
"5808",27848,"TRIBUNAL ELECTORAL PROVINCIAL AD HOC","Elecciones Provinciales 12 de Mayo de 2019","Circuito 218   - RIO PRIMERO","Gobernador y Vicegobernador","A300","MST - NUEVA IZQUIERDA","18","4.977","98","5.276","7.018","  218","  218"
"5809",27914,"TRIBUNAL ELECTORAL PROVINCIAL AD HOC","Elecciones Provinciales 12 de Mayo de 2019","Circuito 264   - PANAHOLMA","Gobernador y Vicegobernador","P22","PARTIDO HUMANISTA","2","268","0","338","404","  264","  264"
"5810",27915,"TRIBUNAL ELECTORAL PROVINCIAL AD HOC","Elecciones Provinciales 12 de Mayo de 2019","Circuito 264   - PANAHOLMA","Gobernador y Vicegobernador","A500","CORDOBA CAMBIA","13","268","0","338","404","  264","  264"
"5811",27916,"TRIBUNAL ELECTORAL PROVINCIAL AD HOC","Elecciones Provinciales 12 de Mayo de 2019","Circuito 264   - PANAHOLMA","Gobernador y Vicegobernador","P217","ENCUENTRO VECINAL C<U+FFFD>RDOBA","1","268","0","338","404","  264","  264"
"5812",27917,"TRIBUNAL ELECTORAL PROVINCIAL AD HOC","Elecciones Provinciales 12 de Mayo de 2019","Circuito 264   - PANAHOLMA","Gobernador y Vicegobernador","20","UNI<U+FFFD>N DEL CENTRO DEMOCR<U+FFFD>TICO (U.CE.DE.)","1","268","0","338","404","  264","  264"
"5813",27918,"TRIBUNAL ELECTORAL PROVINCIAL AD HOC","Elecciones Provinciales 12 de Mayo de 2019","Circuito 264   - PANAHOLMA","Gobernador y Vicegobernador","3","UNI<U+FFFD>N C<U+FFFD>VICA RADICAL","21","268","0","338","404","  264","  264"
"5814",27919,"TRIBUNAL ELECTORAL PROVINCIAL AD HOC","Elecciones Provinciales 12 de Mayo de 2019","Circuito 264   - PANAHOLMA","Gobernador y Vicegobernador","A830","FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES","5","268","0","338","404","  264","  264"
"5815",27920,"TRIBUNAL ELECTORAL PROVINCIAL AD HOC","Elecciones Provinciales 12 de Mayo de 2019","Circuito 264   - PANAHOLMA","Gobernador y Vicegobernador","P238","MOVIMIENTO AVANZADA SOCIALISTA","0","268","0","338","404","  264","  264"
"5816",27921,"TRIBUNAL ELECTORAL PROVINCIAL AD HOC","Elecciones Provinciales 12 de Mayo de 2019","Circuito 264   - PANAHOLMA","Gobernador y Vicegobernador","A601","HACEMOS POR CORDOBA","221","268","0","338","404","  264","  264"
"5817",27922,"TRIBUNAL ELECTORAL PROVINCIAL AD HOC","Elecciones Provinciales 12 de Mayo de 2019","Circuito 264   - PANAHOLMA","Gobernador y Vicegobernador","P57","MOVIMIENTO DE ACCI<U+FFFD>N VECINAL","1","268","0","338","404","  264","  264"
"5818",27923,"TRIBUNAL ELECTORAL PROVINCIAL AD HOC","Elecciones Provinciales 12 de Mayo de 2019","Circuito 264   - PANAHOLMA","Gobernador y Vicegobernador","P191","VECINALISMO INDEPENDIENTE","1","268","0","338","404","  264","  264"
"5819",27924,"TRIBUNAL ELECTORAL PROVINCIAL AD HOC","Elecciones Provinciales 12 de Mayo de 2019","Circuito 264   - PANAHOLMA","Gobernador y Vicegobernador","P200","PARTIDO UNION CIUDADANA","2","268","0","338","404","  264","  264"
"5820",27925,"TRIBUNAL ELECTORAL PROVINCIAL AD HOC","Elecciones Provinciales 12 de Mayo de 2019","Circuito 264   - PANAHOLMA","Gobernador y Vicegobernador","A300","MST - NUEVA IZQUIERDA","0","268","0","338","404","  264","  264"
"5821",27953,"TRIBUNAL ELECTORAL PROVINCIAL AD HOC","Elecciones Provinciales 12 de Mayo de 2019","Circuito 33A   - COLONIA VICENTE AG<U+FFFD>ERO","Gobernador y Vicegobernador","P22","PARTIDO HUMANISTA","1","224","5","243","267","  33A","  33A"
"5822",27954,"TRIBUNAL ELECTORAL PROVINCIAL AD HOC","Elecciones Provinciales 12 de Mayo de 2019","Circuito 33A   - COLONIA VICENTE AG<U+FFFD>ERO","Gobernador y Vicegobernador","A500","CORDOBA CAMBIA","6","224","5","243","267","  33A","  33A"
"5823",27955,"TRIBUNAL ELECTORAL PROVINCIAL AD HOC","Elecciones Provinciales 12 de Mayo de 2019","Circuito 33A   - COLONIA VICENTE AG<U+FFFD>ERO","Gobernador y Vicegobernador","P217","ENCUENTRO VECINAL C<U+FFFD>RDOBA","5","224","5","243","267","  33A","  33A"
"5824",27956,"TRIBUNAL ELECTORAL PROVINCIAL AD HOC","Elecciones Provinciales 12 de Mayo de 2019","Circuito 33A   - COLONIA VICENTE AG<U+FFFD>ERO","Gobernador y Vicegobernador","20","UNI<U+FFFD>N DEL CENTRO DEMOCR<U+FFFD>TICO (U.CE.DE.)","0","224","5","243","267","  33A","  33A"
"5825",27957,"TRIBUNAL ELECTORAL PROVINCIAL AD HOC","Elecciones Provinciales 12 de Mayo de 2019","Circuito 33A   - COLONIA VICENTE AG<U+FFFD>ERO","Gobernador y Vicegobernador","3","UNI<U+FFFD>N C<U+FFFD>VICA RADICAL","102","224","5","243","267","  33A","  33A"
"5826",27958,"TRIBUNAL ELECTORAL PROVINCIAL AD HOC","Elecciones Provinciales 12 de Mayo de 2019","Circuito 33A   - COLONIA VICENTE AG<U+FFFD>ERO","Gobernador y Vicegobernador","A830","FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES","1","224","5","243","267","  33A","  33A"
"5827",27959,"TRIBUNAL ELECTORAL PROVINCIAL AD HOC","Elecciones Provinciales 12 de Mayo de 2019","Circuito 33A   - COLONIA VICENTE AG<U+FFFD>ERO","Gobernador y Vicegobernador","P238","MOVIMIENTO AVANZADA SOCIALISTA","0","224","5","243","267","  33A","  33A"
"5828",27960,"TRIBUNAL ELECTORAL PROVINCIAL AD HOC","Elecciones Provinciales 12 de Mayo de 2019","Circuito 33A   - COLONIA VICENTE AG<U+FFFD>ERO","Gobernador y Vicegobernador","A601","HACEMOS POR CORDOBA","105","224","5","243","267","  33A","  33A"
"5829",27961,"TRIBUNAL ELECTORAL PROVINCIAL AD HOC","Elecciones Provinciales 12 de Mayo de 2019","Circuito 33A   - COLONIA VICENTE AG<U+FFFD>ERO","Gobernador y Vicegobernador","P57","MOVIMIENTO DE ACCI<U+FFFD>N VECINAL","0","224","5","243","267","  33A","  33A"
"5830",27962,"TRIBUNAL ELECTORAL PROVINCIAL AD HOC","Elecciones Provinciales 12 de Mayo de 2019","Circuito 33A   - COLONIA VICENTE AG<U+FFFD>ERO","Gobernador y Vicegobernador","P191","VECINALISMO INDEPENDIENTE","1","224","5","243","267","  33A","  33A"
"5831",27963,"TRIBUNAL ELECTORAL PROVINCIAL AD HOC","Elecciones Provinciales 12 de Mayo de 2019","Circuito 33A   - COLONIA VICENTE AG<U+FFFD>ERO","Gobernador y Vicegobernador","P200","PARTIDO UNION CIUDADANA","3","224","5","243","267","  33A","  33A"
"5832",27964,"TRIBUNAL ELECTORAL PROVINCIAL AD HOC","Elecciones Provinciales 12 de Mayo de 2019","Circuito 33A   - COLONIA VICENTE AG<U+FFFD>ERO","Gobernador y Vicegobernador","A300","MST - NUEVA IZQUIERDA","0","224","5","243","267","  33A","  33A"
"5833",28007,"TRIBUNAL ELECTORAL PROVINCIAL AD HOC","Elecciones Provinciales 12 de Mayo de 2019","Circuito 165   - BANDA NORTE","Gobernador y Vicegobernador","P22","PARTIDO HUMANISTA","382","20.114","806","21.686","30.630","  165","  165"
"5834",28008,"TRIBUNAL ELECTORAL PROVINCIAL AD HOC","Elecciones Provinciales 12 de Mayo de 2019","Circuito 165   - BANDA NORTE","Gobernador y Vicegobernador","A500","CORDOBA CAMBIA","2.845","20.114","806","21.686","30.630","  165","  165"
"5835",28009,"TRIBUNAL ELECTORAL PROVINCIAL AD HOC","Elecciones Provinciales 12 de Mayo de 2019","Circuito 165   - BANDA NORTE","Gobernador y Vicegobernador","P217","ENCUENTRO VECINAL C<U+FFFD>RDOBA","456","20.114","806","21.686","30.630","  165","  165"
"5836",28010,"TRIBUNAL ELECTORAL PROVINCIAL AD HOC","Elecciones Provinciales 12 de Mayo de 2019","Circuito 165   - BANDA NORTE","Gobernador y Vicegobernador","20","UNI<U+FFFD>N DEL CENTRO DEMOCR<U+FFFD>TICO (U.CE.DE.)","58","20.114","806","21.686","30.630","  165","  165"
"5837",28011,"TRIBUNAL ELECTORAL PROVINCIAL AD HOC","Elecciones Provinciales 12 de Mayo de 2019","Circuito 165   - BANDA NORTE","Gobernador y Vicegobernador","3","UNI<U+FFFD>N C<U+FFFD>VICA RADICAL","2.102","20.114","806","21.686","30.630","  165","  165"
"5838",28012,"TRIBUNAL ELECTORAL PROVINCIAL AD HOC","Elecciones Provinciales 12 de Mayo de 2019","Circuito 165   - BANDA NORTE","Gobernador y Vicegobernador","A830","FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES","478","20.114","806","21.686","30.630","  165","  165"
"5839",28013,"TRIBUNAL ELECTORAL PROVINCIAL AD HOC","Elecciones Provinciales 12 de Mayo de 2019","Circuito 165   - BANDA NORTE","Gobernador y Vicegobernador","P238","MOVIMIENTO AVANZADA SOCIALISTA","85","20.114","806","21.686","30.630","  165","  165"
"5840",28014,"TRIBUNAL ELECTORAL PROVINCIAL AD HOC","Elecciones Provinciales 12 de Mayo de 2019","Circuito 165   - BANDA NORTE","Gobernador y Vicegobernador","A601","HACEMOS POR CORDOBA","12.984","20.114","806","21.686","30.630","  165","  165"
"5841",28015,"TRIBUNAL ELECTORAL PROVINCIAL AD HOC","Elecciones Provinciales 12 de Mayo de 2019","Circuito 165   - BANDA NORTE","Gobernador y Vicegobernador","P57","MOVIMIENTO DE ACCI<U+FFFD>N VECINAL","59","20.114","806","21.686","30.630","  165","  165"
"5842",28016,"TRIBUNAL ELECTORAL PROVINCIAL AD HOC","Elecciones Provinciales 12 de Mayo de 2019","Circuito 165   - BANDA NORTE","Gobernador y Vicegobernador","P191","VECINALISMO INDEPENDIENTE","121","20.114","806","21.686","30.630","  165","  165"
"5843",28017,"TRIBUNAL ELECTORAL PROVINCIAL AD HOC","Elecciones Provinciales 12 de Mayo de 2019","Circuito 165   - BANDA NORTE","Gobernador y Vicegobernador","P200","PARTIDO UNION CIUDADANA","164","20.114","806","21.686","30.630","  165","  165"
"5844",28018,"TRIBUNAL ELECTORAL PROVINCIAL AD HOC","Elecciones Provinciales 12 de Mayo de 2019","Circuito 165   - BANDA NORTE","Gobernador y Vicegobernador","A300","MST - NUEVA IZQUIERDA","380","20.114","806","21.686","30.630","  165","  165"
"5845",28019,"TRIBUNAL ELECTORAL PROVINCIAL AD HOC","Elecciones Provinciales 12 de Mayo de 2019","Circuito 330   - SAN ISIDRO","Gobernador y Vicegobernador","P22","PARTIDO HUMANISTA","14","465","8","489","657","  330","  330"
"5846",28020,"TRIBUNAL ELECTORAL PROVINCIAL AD HOC","Elecciones Provinciales 12 de Mayo de 2019","Circuito 330   - SAN ISIDRO","Gobernador y Vicegobernador","A500","CORDOBA CAMBIA","65","465","8","489","657","  330","  330"
"5847",28021,"TRIBUNAL ELECTORAL PROVINCIAL AD HOC","Elecciones Provinciales 12 de Mayo de 2019","Circuito 330   - SAN ISIDRO","Gobernador y Vicegobernador","P217","ENCUENTRO VECINAL C<U+FFFD>RDOBA","6","465","8","489","657","  330","  330"
"5848",28022,"TRIBUNAL ELECTORAL PROVINCIAL AD HOC","Elecciones Provinciales 12 de Mayo de 2019","Circuito 330   - SAN ISIDRO","Gobernador y Vicegobernador","20","UNI<U+FFFD>N DEL CENTRO DEMOCR<U+FFFD>TICO (U.CE.DE.)","3","465","8","489","657","  330","  330"
"5849",28023,"TRIBUNAL ELECTORAL PROVINCIAL AD HOC","Elecciones Provinciales 12 de Mayo de 2019","Circuito 330   - SAN ISIDRO","Gobernador y Vicegobernador","3","UNI<U+FFFD>N C<U+FFFD>VICA RADICAL","75","465","8","489","657","  330","  330"
"5850",28024,"TRIBUNAL ELECTORAL PROVINCIAL AD HOC","Elecciones Provinciales 12 de Mayo de 2019","Circuito 330   - SAN ISIDRO","Gobernador y Vicegobernador","A830","FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES","9","465","8","489","657","  330","  330"
"5851",28025,"TRIBUNAL ELECTORAL PROVINCIAL AD HOC","Elecciones Provinciales 12 de Mayo de 2019","Circuito 330   - SAN ISIDRO","Gobernador y Vicegobernador","P238","MOVIMIENTO AVANZADA SOCIALISTA","1","465","8","489","657","  330","  330"
"5852",28026,"TRIBUNAL ELECTORAL PROVINCIAL AD HOC","Elecciones Provinciales 12 de Mayo de 2019","Circuito 330   - SAN ISIDRO","Gobernador y Vicegobernador","A601","HACEMOS POR CORDOBA","282","465","8","489","657","  330","  330"
"5853",28027,"TRIBUNAL ELECTORAL PROVINCIAL AD HOC","Elecciones Provinciales 12 de Mayo de 2019","Circuito 330   - SAN ISIDRO","Gobernador y Vicegobernador","P57","MOVIMIENTO DE ACCI<U+FFFD>N VECINAL","0","465","8","489","657","  330","  330"
"5854",28028,"TRIBUNAL ELECTORAL PROVINCIAL AD HOC","Elecciones Provinciales 12 de Mayo de 2019","Circuito 330   - SAN ISIDRO","Gobernador y Vicegobernador","P191","VECINALISMO INDEPENDIENTE","4","465","8","489","657","  330","  330"
"5855",28029,"TRIBUNAL ELECTORAL PROVINCIAL AD HOC","Elecciones Provinciales 12 de Mayo de 2019","Circuito 330   - SAN ISIDRO","Gobernador y Vicegobernador","P200","PARTIDO UNION CIUDADANA","3","465","8","489","657","  330","  330"
"5856",28030,"TRIBUNAL ELECTORAL PROVINCIAL AD HOC","Elecciones Provinciales 12 de Mayo de 2019","Circuito 330   - SAN ISIDRO","Gobernador y Vicegobernador","A300","MST - NUEVA IZQUIERDA","3","465","8","489","657","  330","  330"
